grid_id,cell_number,row,col,centroid_lat,centroid_lon,minlat,maxlat,minlon,maxlon,area_km2,cell_type,location_name,lcality,dist1rict,province,formatted_address,locality,district
grid_2_6,60,2,6,6.052135135135135,80.18273477885711,6.00709009009009,6.09718018018018,80.13725995136997,80.22820960634427,100.24925885043352,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_7,61,2,7,6.052135135135135,80.2736844338314,6.00709009009009,6.09718018018018,80.22820960634427,80.31915926131856,100.2449909614068,coastal,Unknown,,,,,,Unknown
grid_2_8,62,2,8,6.052135135135135,80.36463408880569,6.00709009009009,6.09718018018018,80.31915926131855,80.41010891629284,100.24122621142617,coastal,Unknown,,,,,,Unknown
grid_2_9,63,2,9,6.052135135135135,80.45558374377998,6.00709009009009,6.09718018018018,80.41010891629284,80.50105857126714,100.2379645250748,coastal,Unknown,,,,,,Unknown
grid_2_10,64,2,10,6.052135135135135,80.54653339875429,6.00709009009009,6.09718018018018,80.50105857126714,80.59200822624143,100.2352058370944,coastal,Unknown,,,,,,Unknown
grid_2_11,65,2,11,6.052135135135135,80.63748305372857,6.00709009009009,6.09718018018018,80.59200822624143,80.68295788121573,100.2329500922569,coastal,Unknown,,,,,,Unknown
grid_2_12,66,2,12,6.052135135135135,80.72843270870285,6.00709009009009,6.09718018018018,80.68295788121571,80.77390753619001,100.23119724536502,coastal,Unknown,,,,,,Unknown
grid_2_13,67,2,13,6.052135135135135,80.81938236367716,6.00709009009009,6.09718018018018,80.77390753619001,80.8648571911643,100.22994726137242,coastal,Unknown,,,,,,Unknown
grid_2_14,68,2,14,6.052135135135135,80.91033201865146,6.00709009009009,6.09718018018018,80.8648571911643,80.9558068461386,100.22920011525665,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_15,69,2,15,6.052135135135135,81.00128167362574,6.00709009009009,6.09718018018018,80.9558068461386,81.0467565011129,100.2289557920189,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_16,70,2,16,6.052135135135135,81.09223132860005,6.00709009009009,6.09718018018018,81.0467565011129,81.13770615608719,100.229214286812,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_17,71,2,17,6.052135135135135,81.18318098357432,6.00709009009009,6.09718018018018,81.13770615608718,81.22865581106147,100.22997560480898,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_18,72,2,18,6.052135135135135,81.27413063854861,6.00709009009009,6.09718018018018,81.22865581106147,81.31960546603577,100.23123976120736,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_19,73,2,19,6.052135135135135,81.36508029352292,6.00709009009009,6.09718018018018,81.31960546603577,81.41055512101006,100.2330067813574,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_20,74,2,20,6.052135135135135,81.45602994849723,6.00709009009009,6.09718018018018,81.41055512101006,81.50150477598436,100.23527670062684,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_21,75,2,21,6.052135135135135,81.5469796034715,6.00709009009009,6.09718018018018,81.50150477598436,81.59245443095865,100.23804956441826,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_22,76,2,22,6.052135135135135,81.63792925844578,6.00709009009009,6.09718018018018,81.59245443095864,81.68340408593293,100.24132542828288,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_23,77,2,23,6.052135135135135,81.72887891342009,6.00709009009009,6.09718018018018,81.68340408593293,81.77435374090723,100.24510435780589,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_24,78,2,24,6.052135135135135,81.81982856839437,6.00709009009009,6.09718018018018,81.77435374090723,81.86530339588153,100.2493864286035,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_25,79,2,25,6.052135135135135,81.9107782233687,6.00709009009009,6.09718018018018,81.86530339588153,81.95625305085582,100.25417172645632,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_2_26,80,2,26,6.052135135135135,82.00172787834296,6.00709009009009,6.09718018018018,81.95625305085582,82.04720270583012,100.25946034718288,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_0,81,3,0,6.142225225225225,79.63703684901137,6.09718018018018,6.18727027027027,79.59156202152421,79.6825116764985,100.26902189430552,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_1,82,3,1,6.142225225225225,79.72798650398566,6.09718018018018,6.18727027027027,79.6825116764985,79.7734613314728,100.26173668173912,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_2,83,3,2,6.142225225225225,79.81893615895994,6.09718018018018,6.18727027027027,79.7734613314728,79.8644109864471,100.25495501908402,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_3,84,3,3,6.142225225225225,79.90988581393422,6.09718018018018,6.18727027027027,79.86441098644708,79.95536064142138,100.24867677052538,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_4,85,3,4,6.142225225225225,80.00083546890852,6.09718018018018,6.18727027027027,79.95536064142138,80.04631029639567,100.24290181042548,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_5,86,3,5,6.142225225225225,80.09178512388283,6.09718018018018,6.18727027027027,80.04631029639567,80.13725995136997,100.2376300231878,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_6,87,3,6,6.142225225225225,80.18273477885711,6.09718018018018,6.18727027027027,80.13725995136997,80.22820960634427,100.2328613032554,coastal,Unknown,,,,,,Unknown
grid_3_7,88,3,7,6.142225225225225,80.2736844338314,6.09718018018018,6.18727027027027,80.22820960634427,80.31915926131856,100.22859555523266,coastal,Unknown,,,,,,Unknown
grid_3_8,89,3,8,6.142225225225225,80.36463408880569,6.09718018018018,6.18727027027027,80.31915926131855,80.41010891629284,100.22483269375076,land,Unknown,,,,,,Unknown
grid_3_9,90,3,9,6.142225225225225,80.45558374377998,6.09718018018018,6.18727027027027,80.41010891629284,80.50105857126714,100.2215726434698,land,Unknown,,,,,,Unknown
grid_3_10,91,3,10,6.142225225225225,80.54653339875429,6.09718018018018,6.18727027027027,80.50105857126714,80.59200822624143,100.21881533919732,land,Unknown,,,,,,Unknown
grid_3_11,92,3,11,6.142225225225225,80.63748305372857,6.09718018018018,6.18727027027027,80.59200822624143,80.68295788121573,100.21656072576364,land,Unknown,,,,,,Unknown
grid_3_12,93,3,12,6.142225225225225,80.72843270870285,6.09718018018018,6.18727027027027,80.68295788121571,80.77390753619001,100.2148087580154,land,Unknown,,,,,,Unknown
grid_3_13,94,3,13,6.142225225225225,80.81938236367716,6.09718018018018,6.18727027027027,80.77390753619001,80.8648571911643,100.21355940094077,coastal,Unknown,,,,,,Unknown
grid_3_14,95,3,14,6.142225225225225,80.91033201865146,6.09718018018018,6.18727027027027,80.8648571911643,80.9558068461386,100.21281262954332,coastal,Unknown,,,,,,Unknown
grid_3_15,96,3,15,6.142225225225225,81.00128167362574,6.09718018018018,6.18727027027027,80.9558068461386,81.0467565011129,100.21256842884124,coastal,Unknown,,,,,,Unknown
grid_3_16,97,3,16,6.142225225225225,81.09223132860005,6.09718018018018,6.18727027027027,81.0467565011129,81.13770615608719,100.21282679399091,coastal,Unknown,,,,,,Unknown
grid_3_17,98,3,17,6.142225225225225,81.18318098357432,6.09718018018018,6.18727027027027,81.13770615608718,81.22865581106147,100.21358773016104,coastal,Unknown,,,,,,Unknown
grid_3_18,99,3,18,6.142225225225225,81.27413063854861,6.09718018018018,6.18727027027027,81.22865581106147,81.31960546603577,100.21485125253332,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_19,100,3,19,6.142225225225225,81.36508029352292,6.09718018018018,6.18727027027027,81.31960546603577,81.41055512101006,100.21661738643006,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_20,101,3,20,6.142225225225225,81.45602994849723,6.09718018018018,6.18727027027027,81.41055512101006,81.50150477598436,100.2188861671874,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_21,102,3,21,6.142225225225225,81.5469796034715,6.09718018018018,6.18727027027027,81.50150477598436,81.59245443095865,100.22165764015888,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_22,103,3,22,6.142225225225225,81.63792925844578,6.09718018018018,6.18727027027027,81.59245443095864,81.68340408593293,100.22493186083992,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_23,104,3,23,6.142225225225225,81.72887891342009,6.09718018018018,6.18727027027027,81.68340408593293,81.77435374090723,100.22870889474709,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_24,105,3,24,6.142225225225225,81.81982856839437,6.09718018018018,6.18727027027027,81.77435374090723,81.86530339588153,100.23298881742171,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_25,106,3,25,6.142225225225225,81.9107782233687,6.09718018018018,6.18727027027027,81.86530339588153,81.95625305085582,100.23777171455863,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_3_26,107,3,26,6.142225225225225,82.00172787834296,6.09718018018018,6.18727027027027,81.95625305085582,82.04720270583012,100.24305768188016,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_0,108,4,0,6.232315315315315,79.63703684901137,6.18727027027027,6.27736036036036,79.59156202152421,79.6825116764985,100.25236435929196,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_1,109,4,1,6.232315315315315,79.72798650398566,6.18727027027027,6.27736036036036,79.6825116764985,79.7734613314728,100.24508285754376,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_2,110,4,2,6.232315315315315,79.81893615895994,6.18727027027027,6.27736036036036,79.7734613314728,79.8644109864471,100.23830464888452,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_3,111,4,3,6.232315315315315,79.90988581393422,6.18727027027027,6.27736036036036,79.86441098644708,79.95536064142138,100.23202959764188,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_4,112,4,4,6.232315315315315,80.00083546890852,6.18727027027027,6.27736036036036,79.95536064142138,80.04631029639567,100.22625757830852,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_5,113,4,5,6.232315315315315,80.09178512388283,6.18727027027027,6.27736036036036,80.04631029639567,80.13725995136997,100.2209884754066,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_6,114,4,6,6.232315315315315,80.18273477885711,6.18727027027027,6.27736036036036,80.13725995136997,80.22820960634427,100.21622218348726,coastal,Unknown,,,,,,Unknown
grid_4_7,115,4,7,6.232315315315315,80.2736844338314,6.18727027027027,6.27736036036036,80.22820960634427,80.31915926131856,100.21195860725346,land,Unknown,,,,,,Unknown
grid_4_8,116,4,8,6.232315315315315,80.36463408880569,6.18727027027027,6.27736036036036,80.31915926131855,80.41010891629284,100.2081976614248,land,Unknown,,,,,,Unknown
grid_4_9,117,4,9,6.232315315315315,80.45558374377998,6.18727027027027,6.27736036036036,80.41010891629284,80.50105857126714,100.20493927073792,land,Unknown,,,,,,Unknown
grid_4_10,118,4,10,6.232315315315315,80.54653339875429,6.18727027027027,6.27736036036036,80.50105857126714,80.59200822624143,100.20218337007049,land,Unknown,,,,,,Unknown
grid_4_11,119,4,11,6.232315315315315,80.63748305372857,6.18727027027027,6.27736036036036,80.59200822624143,80.68295788121573,100.19992990430836,land,Unknown,,,,,,Unknown
grid_4_12,120,4,12,6.232315315315315,80.72843270870285,6.18727027027027,6.27736036036036,80.68295788121571,80.77390753619001,100.19817882834296,land,Unknown,,,,,,Unknown
grid_4_13,121,4,13,6.232315315315315,80.81938236367716,6.18727027027027,6.27736036036036,80.77390753619001,80.8648571911643,100.19693010719996,land,Unknown,,,,,,Unknown
grid_4_14,122,4,14,6.232315315315315,80.91033201865146,6.18727027027027,6.27736036036036,80.8648571911643,80.9558068461386,100.1961837159102,land,Unknown,,,,,,Unknown
grid_4_15,123,4,15,6.232315315315315,81.00128167362574,6.18727027027027,6.27736036036036,80.9558068461386,81.0467565011129,100.19593963950636,land,Unknown,,,,,,Unknown
grid_4_16,124,4,16,6.232315315315315,81.09223132860005,6.18727027027027,6.27736036036036,81.0467565011129,81.13770615608719,100.19619787314905,land,Unknown,,,,,,Unknown
grid_4_17,125,4,17,6.232315315315315,81.18318098357432,6.18727027027027,6.27736036036036,81.13770615608718,81.22865581106147,100.19695842200156,coastal,Unknown,,,,,,Unknown
grid_4_18,126,4,18,6.232315315315315,81.27413063854861,6.18727027027027,6.27736036036036,81.22865581106147,81.31960546603577,100.19822130123096,coastal,Unknown,,,,,,Unknown
grid_4_19,127,4,19,6.232315315315315,81.36508029352292,6.18727027027027,6.27736036036036,81.31960546603577,81.41055512101006,100.1999865361338,coastal,Unknown,,,,,,Unknown
grid_4_20,128,4,20,6.232315315315315,81.45602994849723,6.18727027027027,6.27736036036036,81.41055512101006,81.50150477598436,100.2022541620079,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_21,129,4,21,6.232315315315315,81.5469796034715,6.18727027027027,6.27736036036036,81.50150477598436,81.59245443095865,100.20502422415888,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_22,130,4,22,6.232315315315315,81.63792925844578,6.18727027027027,6.27736036036036,81.59245443095864,81.68340408593293,100.20829677802786,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_23,131,4,23,6.232315315315315,81.72887891342009,6.18727027027027,6.27736036036036,81.68340408593293,81.77435374090723,100.21207188906628,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_24,132,4,24,6.232315315315315,81.81982856839437,6.18727027027027,6.27736036036036,81.77435374090723,81.86530339588153,100.21634963273232,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_25,133,4,25,6.232315315315315,81.9107782233687,6.18727027027027,6.27736036036036,81.86530339588153,81.95625305085582,100.2211300946326,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_4_26,134,4,26,6.232315315315315,82.00172787834296,6.18727027027027,6.27736036036036,81.95625305085582,82.04720270583012,100.22641337038972,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_0,135,5,0,6.322405405405405,79.63703684901137,6.27736036036036,6.36745045045045,79.59156202152421,79.6825116764985,100.2354650223668,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_1,136,5,1,6.322405405405405,79.72798650398566,6.27736036036036,6.36745045045045,79.6825116764985,79.7734613314728,100.22818728397014,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_2,137,5,2,6.322405405405405,79.81893615895994,6.27736036036036,6.36745045045045,79.7734613314728,79.8644109864471,100.22141257820957,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_3,138,5,3,6.322405405405405,79.90988581393422,6.27736036036036,6.36745045045045,79.86441098644708,79.95536064142138,100.21514076955246,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_4,139,5,4,6.322405405405405,80.00083546890852,6.27736036036036,6.36745045045045,79.95536064142138,80.04631029639567,100.20937173261892,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_5,140,5,5,6.322405405405405,80.09178512388283,6.27736036036036,6.36745045045045,80.04631029639567,80.13725995136997,100.20410535205548,coastal,Unknown,,,,,,Unknown
grid_5_6,141,5,6,6.322405405405405,80.18273477885711,6.27736036036036,6.36745045045045,80.13725995136997,80.22820960634427,100.19934152252536,coastal,Unknown,,,,,,Unknown
grid_5_7,142,5,7,6.322405405405405,80.2736844338314,6.27736036036036,6.36745045045045,80.22820960634427,80.31915926131856,100.19508014882702,land,Unknown,,,,,,Unknown
grid_5_8,143,5,8,6.322405405405405,80.36463408880569,6.27736036036036,6.36745045045045,80.31915926131855,80.41010891629284,100.1913211457738,land,Unknown,,,,,,Unknown
grid_5_9,144,5,9,6.322405405405405,80.45558374377998,6.27736036036036,6.36745045045045,80.41010891629284,80.50105857126714,100.1880644381805,land,Unknown,,,,,,Unknown
grid_5_10,145,5,10,6.322405405405405,80.54653339875429,6.27736036036036,6.36745045045045,80.50105857126714,80.59200822624143,100.18530996098968,land,Unknown,,,,,,Unknown
grid_5_11,146,5,11,6.322405405405405,80.63748305372857,6.27736036036036,6.36745045045045,80.59200822624143,80.68295788121573,100.18305765914648,land,Unknown,,,,,,Unknown
grid_5_12,147,5,12,6.322405405405405,80.72843270870285,6.27736036036036,6.36745045045045,80.68295788121571,80.77390753619001,100.1813074875907,land,Unknown,,,,,,Unknown
grid_5_13,148,5,13,6.322405405405405,80.81938236367716,6.27736036036036,6.36745045045045,80.77390753619001,80.8648571911643,100.18005941138571,land,Unknown,,,,,,Unknown
grid_5_14,149,5,14,6.322405405405405,80.91033201865146,6.27736036036036,6.36745045045045,80.8648571911643,80.9558068461386,100.1793134055855,land,Unknown,,,,,,Unknown
grid_5_15,150,5,15,6.322405405405405,81.00128167362574,6.27736036036036,6.36745045045045,80.9558068461386,81.0467565011129,100.17906945523823,land,Unknown,,,,,,Unknown
grid_5_16,151,5,16,6.322405405405405,81.09223132860005,6.27736036036036,6.36745045045045,81.0467565011129,81.13770615608719,100.17932755551148,land,Unknown,,,,,,Unknown
grid_5_17,152,5,17,6.322405405405405,81.18318098357432,6.27736036036036,6.36745045045045,81.13770615608718,81.22865581106147,100.1800877115635,land,Unknown,,,,,,Unknown
grid_5_18,153,5,18,6.322405405405405,81.27413063854861,6.27736036036036,6.36745045045045,81.22865581106147,81.31960546603577,100.18134993854312,land,Unknown,,,,,,Unknown
grid_5_19,154,5,19,6.322405405405405,81.36508029352292,6.27736036036036,6.36745045045045,81.31960546603577,81.41055512101006,100.18311426172215,coastal,Unknown,,,,,,Unknown
grid_5_20,155,5,20,6.322405405405405,81.45602994849723,6.27736036036036,6.36745045045045,81.41055512101006,81.50150477598436,100.1853807163619,coastal,Unknown,,,,,,Unknown
grid_5_21,156,5,21,6.322405405405405,81.5469796034715,6.27736036036036,6.36745045045045,81.50150477598436,81.59245443095865,100.18814934772206,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_22,157,5,22,6.322405405405405,81.63792925844578,6.27736036036036,6.36745045045045,81.59245443095864,81.68340408593293,100.19142021118073,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_23,158,5,23,6.322405405405405,81.72887891342009,6.27736036036036,6.36745045045045,81.68340408593293,81.77435374090723,100.1951933721221,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_24,159,5,24,6.322405405405405,81.81982856839437,6.27736036036036,6.36745045045045,81.77435374090723,81.86530339588153,100.1994689059284,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_25,160,5,25,6.322405405405405,81.9107782233687,6.27736036036036,6.36745045045045,81.86530339588153,81.95625305085582,100.20424689811551,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_5_26,161,5,26,6.322405405405405,82.00172787834296,6.27736036036036,6.36745045045045,81.95625305085582,82.04720270583012,100.20952744420636,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
grid_6_0,162,6,0,6.412495495495496,79.63703684901137,6.36745045045045,6.45754054054054,79.59156202152421,79.6825116764985,100.21832391571397,ocean,Indian Ocean,,,N/A,Indian Ocean,Ocean,N/A
